match_id,patch,placement,level,last_round,gold_left,time_eliminated,traits,trait_tiers,augments,units
NA1_5568876837,Version.10,1,10,37,3,2083.8466796875,"TFT17_BlitzcrankUniqueTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_HPTank,TFT17_JhinUniqueTrait,TFT17_ManaTrait,TFT17_ShieldTank,TFT17_SpaceGroove","TFT17_BlitzcrankUniqueTrait:1,TFT17_DarkStar:3,TFT17_FlexTrait:1,TFT17_HPTank:1,TFT17_JhinUniqueTrait:1,TFT17_ManaTrait:2,TFT17_ShieldTank:1,TFT17_SpaceGroove:1",,"TFT17_Chogath,TFT17_Mordekaiser,TFT17_Pantheon,TFT17_Karma,TFT17_AurelionSol,TFT17_Galio,TFT17_Nunu,TFT17_Bard,TFT17_Jhin,TFT17_Blitzcrank"
NA1_5568876837,Version.10,4,7,31,20,1780.772216796875,"TFT17_ASTrait,TFT17_DRX,TFT17_HPTank,TFT17_MeleeTrait,TFT17_MissFortuneUniqueTrait,TFT17_ResistTank,TFT17_RhaastUniqueTrait,TFT17_SpaceGroove","TFT17_ASTrait:1,TFT17_DRX:1,TFT17_HPTank:1,TFT17_MeleeTrait:1,TFT17_MissFortuneUniqueTrait:1,TFT17_ResistTank:1,TFT17_RhaastUniqueTrait:1,TFT17_SpaceGroove:1",,"TFT17_Aatrox,TFT17_Belveth,TFT17_MissFortune,TFT17_Maokai,TFT17_Urgot,TFT17_Ornn,TFT17_Rhaast"
NA1_5568876837,Version.10,8,8,24,0,1398.522216796875,"TFT17_AssassinTrait,TFT17_Astronaut,TFT17_Fateweaver,TFT17_FlexTrait,TFT17_Timebreaker","TFT17_AssassinTrait:2,TFT17_Astronaut:2,TFT17_Fateweaver:1,TFT17_FlexTrait:1,TFT17_Timebreaker:1",,"TFT17_Milio,TFT17_IvernMinion,TFT17_Fizz,TFT17_Rammus,TFT17_Corki,TFT17_Galio,TFT17_Riven,TFT17_Bard"
NA1_5568876837,Version.10,3,9,33,1,1886.174560546875,"TFT17_Astronaut,TFT17_BlitzcrankUniqueTrait,TFT17_Fateweaver,TFT17_RangedTrait,TFT17_ResistTank,TFT17_RhaastUniqueTrait,TFT17_ShieldTank,TFT17_SpaceGroove,TFT17_Stargazer_Mountain","TFT17_Astronaut:1,TFT17_BlitzcrankUniqueTrait:1,TFT17_Fateweaver:1,TFT17_RangedTrait:1,TFT17_ResistTank:1,TFT17_RhaastUniqueTrait:1,TFT17_ShieldTank:1,TFT17_SpaceGroove:1,TFT17_Stargazer_Mountain:5",,"TFT17_TwistedFate,TFT17_Gnar,TFT17_Jax,TFT17_Rhaast,TFT17_Rammus,TFT17_Corki,TFT17_Nunu,TFT17_Xayah,TFT17_Blitzcrank"
NA1_5568876837,Version.10,7,8,27,4,1577.70361328125,"TFT17_AssassinTrait,TFT17_DRX,TFT17_HPTank,TFT17_JhinUniqueTrait,TFT17_RangedTrait,TFT17_ResistTank,TFT17_RhaastUniqueTrait,TFT17_SpaceGroove,TFT17_Stargazer_Mountain,TFT17_Timebreaker","TFT17_AssassinTrait:1,TFT17_DRX:1,TFT17_HPTank:1,TFT17_JhinUniqueTrait:1,TFT17_RangedTrait:1,TFT17_ResistTank:1,TFT17_RhaastUniqueTrait:1,TFT17_SpaceGroove:1,TFT17_Stargazer_Mountain:3,TFT17_Timebreaker:1",,"TFT17_Aatrox,TFT17_Gwen,TFT17_Jax,TFT17_Pantheon,TFT17_Maokai,TFT17_Rhaast,TFT17_Riven,TFT17_Xayah,TFT17_Jhin"
NA1_5568876837,Version.10,2,8,37,2,2083.8466796875,"TFT17_APTrait,TFT17_DRX,TFT17_Fateweaver,TFT17_HPTank,TFT17_ResistTank,TFT17_RhaastUniqueTrait,TFT17_Stargazer_Mountain,TFT17_Timebreaker","TFT17_APTrait:1,TFT17_DRX:1,TFT17_Fateweaver:1,TFT17_HPTank:1,TFT17_ResistTank:1,TFT17_RhaastUniqueTrait:1,TFT17_Stargazer_Mountain:5,TFT17_Timebreaker:1",,"TFT17_Aatrox,TFT17_TwistedFate,TFT17_Jax,TFT17_Milio,TFT17_Pantheon,TFT17_Maokai,TFT17_Lulu,TFT17_Rhaast"
NA1_5568876837,Version.10,5,8,28,0,1638.8929443359375,"TFT17_BlitzcrankUniqueTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_ManaTrait,TFT17_ShieldTank,TFT17_SpaceGroove,TFT17_SummonTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_DarkStar:1,TFT17_FlexTrait:1,TFT17_ManaTrait:1,TFT17_ShieldTank:2,TFT17_SpaceGroove:1,TFT17_SummonTrait:1",,"TFT17_Lissandra,TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Karma,TFT17_AurelionSol,TFT17_Nunu,TFT17_Blitzcrank,TFT17_Summon"
NA1_5568876837,Version.10,6,8,28,0,1641.14599609375,"TFT17_ADMIN,TFT17_ASTrait,TFT17_AnimaSquad,TFT17_FlexTrait,TFT17_MissFortuneUniqueTrait,TFT17_ShieldTank,TFT17_SummonTrait","TFT17_ADMIN:2,TFT17_ASTrait:2,TFT17_AnimaSquad:1,TFT17_FlexTrait:1,TFT17_MissFortuneUniqueTrait:1,TFT17_ShieldTank:1,TFT17_SummonTrait:1",,"TFT17_Leona,TFT17_Jinx,TFT17_IvernMinion,TFT17_MissFortune,TFT17_Illaoi,TFT17_Aurora,TFT17_Diana,TFT17_Leblanc,TFT17_Summon"
NA1_5564342058,Version.10,6,8,28,1,1633.8800048828125,"TFT17_ASTrait,TFT17_DRX,TFT17_HPTank,TFT17_MeleeTrait,TFT17_PsyOps,TFT17_TahmKenchUniqueTrait","TFT17_ASTrait:1,TFT17_DRX:1,TFT17_HPTank:2,TFT17_MeleeTrait:2,TFT17_PsyOps:1,TFT17_TahmKenchUniqueTrait:1",,"TFT17_Belveth,TFT17_Akali,TFT17_Gragas,TFT17_Maokai,TFT17_Urgot,TFT17_Kindred,TFT17_MasterYi,TFT17_TahmKench"
NA1_5564342058,Version.10,8,7,26,6,1506.179443359375,"TFT17_ASTrait,TFT17_DRX,TFT17_HPTank,TFT17_MissFortuneUniqueTrait,TFT17_ResistTank,TFT17_RhaastUniqueTrait,TFT17_SpaceGroove","TFT17_ASTrait:1,TFT17_DRX:1,TFT17_HPTank:1,TFT17_MissFortuneUniqueTrait:1,TFT17_ResistTank:1,TFT17_RhaastUniqueTrait:1,TFT17_SpaceGroove:1",,"TFT17_Aatrox,TFT17_MissFortune,TFT17_Maokai,TFT17_Urgot,TFT17_Ornn,TFT17_Diana,TFT17_Rhaast"
NA1_5564342058,Version.10,7,7,26,0,1500.6221923828125,"TFT17_ADMIN,TFT17_ASTrait,TFT17_AnimaSquad,TFT17_MissFortuneUniqueTrait,TFT17_Primordian,TFT17_ShieldTank","TFT17_ADMIN:1,TFT17_ASTrait:3,TFT17_AnimaSquad:1,TFT17_MissFortuneUniqueTrait:1,TFT17_Primordian:1,TFT17_ShieldTank:1",,"TFT17_Briar,TFT17_Leona,TFT17_Belveth,TFT17_Jinx,TFT17_MissFortune,TFT17_Illaoi,TFT17_Diana"
NA1_5564342058,Version.10,3,8,34,1,1942.5347900390625,"TFT17_APTrait,TFT17_DRX,TFT17_Fateweaver,TFT17_HPTank,TFT17_ResistTank,TFT17_RhaastUniqueTrait,TFT17_Stargazer_Fountain,TFT17_Timebreaker","TFT17_APTrait:1,TFT17_DRX:1,TFT17_Fateweaver:1,TFT17_HPTank:1,TFT17_ResistTank:1,TFT17_RhaastUniqueTrait:1,TFT17_Stargazer_Fountain:1,TFT17_Timebreaker:1",,"TFT17_Aatrox,TFT17_TwistedFate,TFT17_Jax,TFT17_Milio,TFT17_Pantheon,TFT17_Maokai,TFT17_Lulu,TFT17_Rhaast"
NA1_5564342058,Version.10,2,10,35,1,2002.9117431640625,"TFT17_BlitzcrankUniqueTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_JhinUniqueTrait,TFT17_ManaTrait,TFT17_RhaastUniqueTrait,TFT17_ShieldTank,TFT17_SpaceGroove,TFT17_SummonTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_DarkStar:2,TFT17_FlexTrait:1,TFT17_JhinUniqueTrait:1,TFT17_ManaTrait:1,TFT17_RhaastUniqueTrait:1,TFT17_ShieldTank:2,TFT17_SpaceGroove:1,TFT17_SummonTrait:1",,"TFT17_Lissandra,TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Rhaast,TFT17_Karma,TFT17_AurelionSol,TFT17_Nunu,TFT17_Jhin,TFT17_Blitzcrank,TFT17_Summon"
NA1_5564342058,Version.10,4,9,31,0,1768.717529296875,"TFT17_AssassinTrait,TFT17_Astronaut,TFT17_Fateweaver,TFT17_FlexTrait,TFT17_ResistTank,TFT17_RhaastUniqueTrait,TFT17_Timebreaker","TFT17_AssassinTrait:1,TFT17_Astronaut:2,TFT17_Fateweaver:1,TFT17_FlexTrait:1,TFT17_ResistTank:1,TFT17_RhaastUniqueTrait:1,TFT17_Timebreaker:1",,"TFT17_Poppy,TFT17_Milio,TFT17_IvernMinion,TFT17_Fizz,TFT17_Rhaast,TFT17_Rammus,TFT17_Corki,TFT17_Galio,TFT17_Riven"
NA1_5564342058,Version.10,1,10,35,1,2002.9619140625,"TFT17_BlitzcrankUniqueTrait,TFT17_DRX,TFT17_FioraUniqueTrait,TFT17_GravesTrait,TFT17_MeleeTrait,TFT17_ResistTank,TFT17_RhaastUniqueTrait,TFT17_ShenUniqueTrait,TFT17_ShieldTank,TFT17_SonaUniqueTrait,TFT17_SpaceGroove,TFT17_VexUniqueTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_DRX:1,TFT17_FioraUniqueTrait:1,TFT17_GravesTrait:1,TFT17_MeleeTrait:1,TFT17_ResistTank:1,TFT17_RhaastUniqueTrait:1,TFT17_ShenUniqueTrait:1,TFT17_ShieldTank:1,TFT17_SonaUniqueTrait:1,TFT17_SpaceGroove:1,TFT17_VexUniqueTrait:1",,"TFT17_Aatrox,TFT17_Akali,TFT17_Rhaast,TFT17_Nunu,TFT17_Fiora,TFT17_Blitzcrank,TFT17_Sona,TFT17_Vex,TFT17_Shen,TFT17_Graves"
NA1_5564342058,Version.10,5,8,30,17,1699.8631591796875,"TFT17_AssassinTrait,TFT17_Astronaut,TFT17_Fateweaver,TFT17_FlexTrait,TFT17_ResistTank,TFT17_Timebreaker","TFT17_AssassinTrait:1,TFT17_Astronaut:2,TFT17_Fateweaver:1,TFT17_FlexTrait:1,TFT17_ResistTank:1,TFT17_Timebreaker:1",,"TFT17_Poppy,TFT17_Milio,TFT17_IvernMinion,TFT17_Fizz,TFT17_Rammus,TFT17_Corki,TFT17_Galio,TFT17_Riven"
NA1_5564394292,Version.10,3,9,33,3,1905.718994140625,"TFT17_BlitzcrankUniqueTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_ManaTrait,TFT17_Mecha,TFT17_ShieldTank,TFT17_SpaceGroove","TFT17_BlitzcrankUniqueTrait:1,TFT17_DarkStar:1,TFT17_FlexTrait:2,TFT17_ManaTrait:1,TFT17_Mecha:1,TFT17_ShieldTank:2,TFT17_SpaceGroove:1",,"TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Karma,TFT17_AurelionSol,TFT17_Galio,TFT17_Nunu,TFT17_Blitzcrank"
NA1_5564394292,Version.10,6,7,30,0,1735.2750244140625,"TFT17_ASTrait,TFT17_AssassinTrait,TFT17_DarkStar,TFT17_HPTank,TFT17_MissFortuneUniqueTrait,TFT17_Primordian,TFT17_RhaastUniqueTrait","TFT17_ASTrait:2,TFT17_AssassinTrait:1,TFT17_DarkStar:1,TFT17_HPTank:1,TFT17_MissFortuneUniqueTrait:1,TFT17_Primordian:2,TFT17_RhaastUniqueTrait:1",,"TFT17_Briar,TFT17_Chogath,TFT17_RekSai,TFT17_Belveth,TFT17_MissFortune,TFT17_Kaisa,TFT17_Rhaast"
NA1_5564394292,Version.10,7,9,28,3,1666.685302734375,"TFT17_DarkStar,TFT17_FlexTrait,TFT17_ManaTrait,TFT17_Mecha,TFT17_MorganaUniqueTrait,TFT17_RhaastUniqueTrait,TFT17_ShieldTank,TFT17_SpaceGroove","TFT17_DarkStar:1,TFT17_FlexTrait:1,TFT17_ManaTrait:2,TFT17_Mecha:1,TFT17_MorganaUniqueTrait:1,TFT17_RhaastUniqueTrait:1,TFT17_ShieldTank:1,TFT17_SpaceGroove:1",,"TFT17_Nasus,TFT17_Zoe,TFT17_Mordekaiser,TFT17_Rhaast,TFT17_Karma,TFT17_AurelionSol,TFT17_Galio,TFT17_Morgana"
NA1_5564394292,Version.10,8,9,26,5,1531.6583251953125,"TFT17_BlitzcrankUniqueTrait,TFT17_DRX,TFT17_FioraUniqueTrait,TFT17_GravesTrait,TFT17_MeleeTrait,TFT17_ResistTank,TFT17_RhaastUniqueTrait,TFT17_ShenUniqueTrait,TFT17_SpaceGroove,TFT17_VexUniqueTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_DRX:1,TFT17_FioraUniqueTrait:1,TFT17_GravesTrait:1,TFT17_MeleeTrait:1,TFT17_ResistTank:1,TFT17_RhaastUniqueTrait:1,TFT17_ShenUniqueTrait:1,TFT17_SpaceGroove:1,TFT17_VexUniqueTrait:1",,"TFT17_Aatrox,TFT17_Akali,TFT17_Maokai,TFT17_Rhaast,TFT17_Fiora,TFT17_Blitzcrank,TFT17_Vex,TFT17_Shen,TFT17_Graves"
NA1_5564394292,Version.10,5,8,30,33,1741.50390625,"TFT17_AssassinTrait,TFT17_Astronaut,TFT17_Fateweaver,TFT17_MorganaUniqueTrait,TFT17_ResistTank,TFT17_Timebreaker","TFT17_AssassinTrait:1,TFT17_Astronaut:2,TFT17_Fateweaver:1,TFT17_MorganaUniqueTrait:1,TFT17_ResistTank:1,TFT17_Timebreaker:1",,"TFT17_Poppy,TFT17_Milio,TFT17_Fizz,TFT17_Rammus,TFT17_Corki,TFT17_Riven,TFT17_Morgana,TFT17_Bard"
NA1_5564394292,Version.10,4,8,31,3,1801.56396484375,"TFT17_ADMIN,TFT17_FlexTrait,TFT17_ManaTrait,TFT17_PsyOps,TFT17_ShieldTank,TFT17_SonaUniqueTrait,TFT17_SummonTrait","TFT17_ADMIN:1,TFT17_FlexTrait:1,TFT17_ManaTrait:2,TFT17_PsyOps:1,TFT17_ShieldTank:1,TFT17_SonaUniqueTrait:1,TFT17_SummonTrait:1",,"TFT17_Leona,TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_AurelionSol,TFT17_Galio,TFT17_Bard,TFT17_Sona,TFT17_Summon"
NA1_5564394292,Version.10,2,10,37,0,2099.33349609375,"TFT17_APTrait,TFT17_AssassinTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_HPTank,TFT17_JhinUniqueTrait,TFT17_RhaastUniqueTrait,TFT17_Timebreaker","TFT17_APTrait:1,TFT17_AssassinTrait:1,TFT17_DarkStar:3,TFT17_FlexTrait:1,TFT17_HPTank:1,TFT17_JhinUniqueTrait:1,TFT17_RhaastUniqueTrait:1,TFT17_Timebreaker:1",,"TFT17_Chogath,TFT17_Lissandra,TFT17_Pantheon,TFT17_Kaisa,TFT17_Rhaast,TFT17_Karma,TFT17_Galio,TFT17_Riven,TFT17_Bard,TFT17_Jhin"
NA1_5564394292,Version.10,1,10,37,15,2100.535400390625,"TFT17_BlitzcrankUniqueTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_ManaTrait,TFT17_MorganaUniqueTrait,TFT17_RhaastUniqueTrait,TFT17_ShieldTank,TFT17_SonaUniqueTrait,TFT17_SpaceGroove,TFT17_SummonTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_DarkStar:1,TFT17_FlexTrait:1,TFT17_ManaTrait:1,TFT17_MorganaUniqueTrait:1,TFT17_RhaastUniqueTrait:1,TFT17_ShieldTank:2,TFT17_SonaUniqueTrait:1,TFT17_SpaceGroove:1,TFT17_SummonTrait:1",,"TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Rhaast,TFT17_Karma,TFT17_Nunu,TFT17_Morgana,TFT17_Bard,TFT17_Blitzcrank,TFT17_Sona,TFT17_Summon"
NA1_5569872890,Version.10,1,10,37,1,2148.94140625,"TFT17_BlitzcrankUniqueTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_HPTank,TFT17_JhinUniqueTrait,TFT17_ManaTrait,TFT17_ShieldTank,TFT17_SonaUniqueTrait,TFT17_SpaceGroove,TFT17_SummonTrait,TFT17_TahmKenchUniqueTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_DarkStar:3,TFT17_FlexTrait:1,TFT17_HPTank:1,TFT17_JhinUniqueTrait:1,TFT17_ManaTrait:1,TFT17_ShieldTank:1,TFT17_SonaUniqueTrait:1,TFT17_SpaceGroove:1,TFT17_SummonTrait:1,TFT17_TahmKenchUniqueTrait:1",,"TFT17_Chogath,TFT17_Lissandra,TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Karma,TFT17_TahmKench,TFT17_Bard,TFT17_Jhin,TFT17_Blitzcrank,TFT17_Sona,TFT17_Summon"
NA1_5569872890,Version.10,8,8,27,32,1599.6773681640625,"TFT17_APTrait,TFT17_AssassinTrait,TFT17_HPTank,TFT17_ShieldTank,TFT17_SpaceGroove,TFT17_TahmKenchUniqueTrait,TFT17_Timebreaker","TFT17_APTrait:1,TFT17_AssassinTrait:1,TFT17_HPTank:1,TFT17_ShieldTank:1,TFT17_SpaceGroove:3,TFT17_TahmKenchUniqueTrait:1,TFT17_Timebreaker:2",,"TFT17_Nasus,TFT17_Gwen,TFT17_Pantheon,TFT17_Ornn,TFT17_Nami,TFT17_Nunu,TFT17_Riven,TFT17_TahmKench"
NA1_5569872890,Version.10,7,9,30,4,1757.6201171875,"TFT17_DarkStar,TFT17_FlexTrait,TFT17_HPTank,TFT17_JhinUniqueTrait,TFT17_ManaTrait,TFT17_ShieldTank,TFT17_TahmKenchUniqueTrait","TFT17_DarkStar:3,TFT17_FlexTrait:1,TFT17_HPTank:1,TFT17_JhinUniqueTrait:1,TFT17_ManaTrait:1,TFT17_ShieldTank:1,TFT17_TahmKenchUniqueTrait:1",,"TFT17_Chogath,TFT17_Mordekaiser,TFT17_Kaisa,TFT17_Karma,TFT17_AurelionSol,TFT17_Galio,TFT17_Nunu,TFT17_TahmKench,TFT17_Jhin"
NA1_5569872890,Version.10,3,9,35,23,2078.014892578125,"TFT17_AssassinTrait,TFT17_Astronaut,TFT17_Fateweaver,TFT17_ResistTank,TFT17_ShenUniqueTrait,TFT17_Timebreaker","TFT17_AssassinTrait:1,TFT17_Astronaut:2,TFT17_Fateweaver:1,TFT17_ResistTank:1,TFT17_ShenUniqueTrait:1,TFT17_Timebreaker:1",,"TFT17_Milio,TFT17_IvernMinion,TFT17_Fizz,TFT17_Rammus,TFT17_Corki,TFT17_Riven,TFT17_Bard,TFT17_Shen,TFT17_PVE_ElderDragon"
NA1_5569872890,Version.10,6,8,31,3,1828.9449462890625,"TFT17_AssassinTrait,TFT17_Astronaut,TFT17_Fateweaver,TFT17_FlexTrait,TFT17_ResistTank,TFT17_Timebreaker","TFT17_AssassinTrait:1,TFT17_Astronaut:2,TFT17_Fateweaver:1,TFT17_FlexTrait:1,TFT17_ResistTank:1,TFT17_Timebreaker:1",,"TFT17_Poppy,TFT17_Milio,TFT17_IvernMinion,TFT17_Fizz,TFT17_Rammus,TFT17_Corki,TFT17_Galio,TFT17_Riven"
NA1_5569872890,Version.10,2,7,37,24,2144.335205078125,"TFT17_APTrait,TFT17_DRX,TFT17_Fateweaver,TFT17_HPTank,TFT17_ResistTank,TFT17_Stargazer_Serpent,TFT17_Timebreaker","TFT17_APTrait:1,TFT17_DRX:1,TFT17_Fateweaver:1,TFT17_HPTank:1,TFT17_ResistTank:1,TFT17_Stargazer_Serpent:1,TFT17_Timebreaker:1",,"TFT17_Aatrox,TFT17_TwistedFate,TFT17_Jax,TFT17_Milio,TFT17_Pantheon,TFT17_Maokai,TFT17_Lulu"
NA1_5569872890,Version.10,5,9,33,5,1937.5338134765625,"TFT17_BlitzcrankUniqueTrait,TFT17_HPTank,TFT17_JhinUniqueTrait,TFT17_RangedTrait,TFT17_ResistTank,TFT17_RhaastUniqueTrait,TFT17_ShenUniqueTrait,TFT17_ShieldTank,TFT17_SpaceGroove,TFT17_Stargazer_Serpent,TFT17_TahmKenchUniqueTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_HPTank:1,TFT17_JhinUniqueTrait:1,TFT17_RangedTrait:1,TFT17_ResistTank:1,TFT17_RhaastUniqueTrait:1,TFT17_ShenUniqueTrait:1,TFT17_ShieldTank:1,TFT17_SpaceGroove:1,TFT17_Stargazer_Serpent:1,TFT17_TahmKenchUniqueTrait:1",,"TFT17_Jax,TFT17_Maokai,TFT17_Rhaast,TFT17_Nunu,TFT17_Xayah,TFT17_TahmKench,TFT17_Jhin,TFT17_Blitzcrank,TFT17_Shen"
NA1_5569872890,Version.10,4,9,34,0,2010.022216796875,"TFT17_BlitzcrankUniqueTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_PsyOps,TFT17_ShieldTank,TFT17_SonaUniqueTrait,TFT17_SpaceGroove,TFT17_SummonTrait,TFT17_VexUniqueTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_DarkStar:1,TFT17_FlexTrait:2,TFT17_PsyOps:1,TFT17_ShieldTank:2,TFT17_SonaUniqueTrait:1,TFT17_SpaceGroove:1,TFT17_SummonTrait:1,TFT17_VexUniqueTrait:1",,"TFT17_Leona,TFT17_Pyke,TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Karma,TFT17_Blitzcrank,TFT17_Sona,TFT17_Vex,TFT17_Summon"
NA1_5567902234,Version.10,8,8,21,71,1214.9703369140625,"TFT17_ADMIN,TFT17_DarkStar,TFT17_FlexTrait,TFT17_RhaastUniqueTrait,TFT17_ShieldTank,TFT17_SpaceGroove","TFT17_ADMIN:1,TFT17_DarkStar:1,TFT17_FlexTrait:1,TFT17_RhaastUniqueTrait:1,TFT17_ShieldTank:2,TFT17_SpaceGroove:1",,"TFT17_Nasus,TFT17_Leona,TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Rhaast,TFT17_Karma,TFT17_Nunu,TFT17_Leblanc"
NA1_5567902234,Version.10,6,9,26,24,1486.1729736328125,"TFT17_BlitzcrankUniqueTrait,TFT17_DarkStar,TFT17_FioraUniqueTrait,TFT17_FlexTrait,TFT17_ManaTrait,TFT17_ShieldTank,TFT17_SpaceGroove","TFT17_BlitzcrankUniqueTrait:1,TFT17_DarkStar:1,TFT17_FioraUniqueTrait:1,TFT17_FlexTrait:1,TFT17_ManaTrait:2,TFT17_ShieldTank:2,TFT17_SpaceGroove:1",,"TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Karma,TFT17_AurelionSol,TFT17_Galio,TFT17_Nunu,TFT17_Bard,TFT17_Fiora,TFT17_Blitzcrank"
NA1_5567902234,Version.10,3,9,33,2,1860.11962890625,"TFT17_AssassinTrait,TFT17_Astronaut,TFT17_Fateweaver,TFT17_FlexTrait,TFT17_ResistTank,TFT17_RhaastUniqueTrait,TFT17_Timebreaker","TFT17_AssassinTrait:1,TFT17_Astronaut:2,TFT17_Fateweaver:1,TFT17_FlexTrait:1,TFT17_ResistTank:1,TFT17_RhaastUniqueTrait:1,TFT17_Timebreaker:1",,"TFT17_Poppy,TFT17_Milio,TFT17_IvernMinion,TFT17_Fizz,TFT17_Rhaast,TFT17_Rammus,TFT17_Corki,TFT17_Galio,TFT17_Riven"
NA1_5567902234,Version.10,4,9,33,1,1860.67041015625,"TFT17_ASTrait,TFT17_DRX,TFT17_FioraUniqueTrait,TFT17_HPTank,TFT17_MeleeTrait,TFT17_PsyOps,TFT17_ShenUniqueTrait,TFT17_TahmKenchUniqueTrait","TFT17_ASTrait:2,TFT17_DRX:1,TFT17_FioraUniqueTrait:1,TFT17_HPTank:2,TFT17_MeleeTrait:2,TFT17_PsyOps:1,TFT17_ShenUniqueTrait:1,TFT17_TahmKenchUniqueTrait:1",,"TFT17_Belveth,TFT17_Gragas,TFT17_Maokai,TFT17_Urgot,TFT17_Kindred,TFT17_MasterYi,TFT17_TahmKench,TFT17_Fiora,TFT17_Shen"
NA1_5567902234,Version.10,2,9,35,9,1991.6771240234375,"TFT17_BlitzcrankUniqueTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_ManaTrait,TFT17_RhaastUniqueTrait,TFT17_ShieldTank,TFT17_SonaUniqueTrait,TFT17_SpaceGroove,TFT17_SummonTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_DarkStar:1,TFT17_FlexTrait:1,TFT17_ManaTrait:1,TFT17_RhaastUniqueTrait:1,TFT17_ShieldTank:2,TFT17_SonaUniqueTrait:1,TFT17_SpaceGroove:1,TFT17_SummonTrait:1",,"TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Rhaast,TFT17_Karma,TFT17_Nunu,TFT17_Bard,TFT17_Blitzcrank,TFT17_Sona,TFT17_Summon"
NA1_5567902234,Version.10,1,10,35,2,1991.6771240234375,"TFT17_Astronaut,TFT17_BlitzcrankUniqueTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_ManaTrait,TFT17_ResistTank,TFT17_ShenUniqueTrait,TFT17_ShieldTank,TFT17_SonaUniqueTrait,TFT17_SpaceGroove,TFT17_SummonTrait","TFT17_Astronaut:1,TFT17_BlitzcrankUniqueTrait:1,TFT17_DarkStar:1,TFT17_FlexTrait:1,TFT17_ManaTrait:1,TFT17_ResistTank:1,TFT17_ShenUniqueTrait:1,TFT17_ShieldTank:2,TFT17_SonaUniqueTrait:1,TFT17_SpaceGroove:1,TFT17_SummonTrait:1",,"TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Rammus,TFT17_Karma,TFT17_Nunu,TFT17_Bard,TFT17_Blitzcrank,TFT17_Sona,TFT17_Shen,TFT17_Summon"
NA1_5567902234,Version.10,7,8,26,1,1479.7977294921875,"TFT17_BlitzcrankUniqueTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_ShieldTank,TFT17_SonaUniqueTrait,TFT17_SpaceGroove,TFT17_SummonTrait,TFT17_VexUniqueTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_DarkStar:1,TFT17_FlexTrait:1,TFT17_ShieldTank:2,TFT17_SonaUniqueTrait:1,TFT17_SpaceGroove:1,TFT17_SummonTrait:1,TFT17_VexUniqueTrait:1",,"TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Karma,TFT17_Nunu,TFT17_Blitzcrank,TFT17_Sona,TFT17_Vex,TFT17_Summon"
NA1_5567902234,Version.10,5,9,28,1,1611.37890625,"TFT17_BlitzcrankUniqueTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_GravesTrait,TFT17_ShieldTank,TFT17_SpaceGroove,TFT17_VexUniqueTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_DarkStar:1,TFT17_FlexTrait:1,TFT17_GravesTrait:1,TFT17_ShieldTank:3,TFT17_SpaceGroove:1,TFT17_VexUniqueTrait:1",,"TFT17_Nasus,TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Karma,TFT17_Nunu,TFT17_Blitzcrank,TFT17_Vex,TFT17_Graves"
